org_id_a,org_id_b,org_name,relationship,source
GB-EDU-113554,GB-COH-07548734,HAYES SCHOOL,sameas,Organisation company numbers
GB-EDU-113556,GB-COH-07394671,TORQUAY BOYS' GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-113561,GB-COH-08331303,EXETER CATHEDRAL SCHOOL,sameas,Organisation company numbers
GB-EDU-113607,GB-COH-04470478,EXETER SCHOOL,sameas,Organisation company numbers
GB-EDU-113608,GB-COH-04855372,THE MAYNARD SCHOOL,sameas,Organisation company numbers
GB-EDU-113617,GB-COH-02161405,PARK SCHOOL,sameas,Organisation company numbers
GB-EDU-113640,GB-COH-08426682,COMBE PAFFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-113726,GB-COH-08425359,POKESDOWN COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-113788,GB-COH-09894699,ST MICHAEL'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-113838,GB-COH-09881224,MOORDOWN ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-113860,GB-COH-08059041,DORCHESTER MIDDLE SCHOOL,sameas,Organisation company numbers
GB-EDU-113900,GB-COH-07745881,BOURNEMOUTH SCHOOL,sameas,Organisation company numbers
GB-EDU-113905,GB-COH-07703931,BOURNEMOUTH SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-113906,GB-COH-07631213,HIGHCLIFFE SCHOOL,sameas,Organisation company numbers
GB-EDU-113909,GB-COH-07666111,POOLE GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-113912,GB-COH-00359779,CLAYESMORE SCHOOL,sameas,Organisation company numbers
GB-EDU-113919,GB-COH-00306828,SHERBORNE SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-113923,GB-COH-00936623,DUMPTON SCHOOL,sameas,Organisation company numbers
GB-EDU-113924,GB-COH-00485057,KNIGHTON HOUSE SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-113927,GB-COH-02819354,SUNNINGHILL PREPARATORY SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-113943,GB-COH-08645246,RINGWOOD WALDORF SCHOOL,sameas,Organisation company numbers
GB-EDU-113959,GB-COH-07724780,MONTACUTE SCHOOL,sameas,Organisation company numbers
GB-EDU-114178,GB-COH-07658688,REID STREET PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-114330,GB-COH-06257502,DURHAM HIGH SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-114331,GB-COH-02776914,DURHAM CATHEDRAL SCHOOLS FOUNDATION,sameas,Organisation company numbers
GB-EDU-114336,GB-COH-06596258,BARNARD CASTLE SCHOOL,sameas,Organisation company numbers
GB-EDU-114614,GB-COH-00007663,BRIGHTON COLLEGE,sameas,Organisation company numbers
GB-EDU-114625,GB-COH-00539034,MICHAEL HALL SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-114627,GB-COH-03068144,MAYFIELD SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-114629,GB-COH-00893985,VINEHALL SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-114645,GB-COH-01078648,NORTHEASE MANOR SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-114661,GB-COH-02395378,BRIGHTON WALDORF SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-114673,GB-COH-02763238,THE DHARMA PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-114686,GB-COH-08410002,GLYNE GAP SCHOOL,sameas,Organisation company numbers
GB-EDU-114800,GB-COH-07973327,MOULSHAM JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-114803,GB-COH-07610916,MOULSHAM INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-114846,GB-COH-08446789,HIGHWOODS COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115046,GB-COH-08920008,GIFFARDS PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115209,GB-COH-08330173,HEDINGHAM SCHOOL AND SIXTH FORM,sameas,Organisation company numbers
GB-EDU-115223,GB-COH-07662023,GREAT BADDOW HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-115232,GB-COH-07692668,MAYFLOWER HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-115251,GB-COH-07687947,JOTMANS HALL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115283,GB-COH-07686371,THE ROBERT DRAKE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115317,GB-COH-07347930,WESTCLIFF HIGH SCHOOL FOR BOYS LIMITED,sameas,Organisation company numbers
GB-EDU-115318,GB-COH-07849731,PLUME SCHOOL,sameas,Organisation company numbers
GB-EDU-115326,GB-COH-07445392,CHELMSFORD COUNTY HIGH SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-115327,GB-COH-07563345,"KING EDWARD VI GRAMMAR SCHOOL, CHELMSFORD",sameas,Organisation company numbers
GB-EDU-115329,GB-COH-07694325,THURSTABLE SCHOOL SPORTS COLLEGE AND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-115337,GB-COH-07633375,THE KING EDMUND SCHOOL,sameas,Organisation company numbers
GB-EDU-115342,GB-COH-07540256,DAVENANT FOUNDATION SCHOOL,sameas,Organisation company numbers
GB-EDU-115343,GB-COH-07552735,WILLIAM DE FERRERS SCHOOL,sameas,Organisation company numbers
GB-EDU-115345,GB-COH-07696117,CHELMER VALLEY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-115359,GB-COH-07769103,COLCHESTER ROYAL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-115377,GB-COH-08212425,BRENTWOOD URSULINE CONVENT HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-115383,GB-COH-07898905,SHENFIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-115392,GB-COH-05846105,CHIGWELL SCHOOL,sameas,Organisation company numbers
GB-EDU-115396,GB-COH-00898640,GOSFIELD SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-115413,GB-COH-01141073,LITTLEGARTH SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-115415,GB-COH-02071112,ST PHILOMENA'S SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-115436,GB-COH-08165830,THE CHRISTIAN SCHOOL (TAKELEY),sameas,Organisation company numbers
GB-EDU-115517,GB-COH-08322915,FOREST VIEW PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115524,GB-COH-07649769,GOTHERINGTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115558,GB-COH-07836684,GRETTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115579,GB-COH-07698978,CHURCHDOWN VILLAGE INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-115599,GB-COH-07728265,FIELD COURT JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-115717,GB-COH-07331954,SIR THOMAS RICH'S SCHOOL,sameas,Organisation company numbers
GB-EDU-115722,GB-COH-07633215,CLEEVE SCHOOL,sameas,Organisation company numbers
GB-EDU-115726,GB-COH-07705465,SEVERN VALE SCHOOL,sameas,Organisation company numbers
GB-EDU-115727,GB-COH-07698037,THOMAS KEBLE SCHOOL,sameas,Organisation company numbers
GB-EDU-115728,GB-COH-07707979,FARMOR'S SCHOOL,sameas,Organisation company numbers
GB-EDU-115736,GB-COH-07691867,CHARLTON KINGS JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-115746,GB-COH-08322813,SEVERNBANKS PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-115753,GB-COH-07657741,STROUD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-115754,GB-COH-07369704,PATE'S GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-115755,GB-COH-07489196,THE CRYPT SCHOOL,sameas,Organisation company numbers
GB-EDU-115756,GB-COH-07840060,TEWKESBURY SCHOOL,sameas,Organisation company numbers
GB-EDU-115757,GB-COH-07696921,KATHARINE LADY BERKELEY'S SCHOOL,sameas,Organisation company numbers
GB-EDU-115760,GB-COH-07773693,CHURCHDOWN SCHOOL,sameas,Organisation company numbers
GB-EDU-115762,GB-COH-08153177,NEWENT COMMUNITY SCHOOL AND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-115763,GB-COH-07550474,CHOSEN HILL SCHOOL,sameas,Organisation company numbers
GB-EDU-115765,GB-COH-07680770,CHIPPING CAMPDEN SCHOOL,sameas,Organisation company numbers
GB-EDU-115768,GB-COH-07606409,WINCHCOMBE SCHOOL,sameas,Organisation company numbers
GB-EDU-115769,GB-COH-07524244,CHELTENHAM BOURNSIDE SCHOOL AND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-115770,GB-COH-07686390,CIRENCESTER KINGSHILL SCHOOL,sameas,Organisation company numbers
GB-EDU-115780,GB-COH-03834841,"THE KING'S SCHOOL, GLOUCESTER",sameas,Organisation company numbers
GB-EDU-115787,GB-COH-05891198,RENDCOMB COLLEGE,sameas,Organisation company numbers
GB-EDU-115805,GB-COH-02598202,HOPELANDS PREPARATORY SCHOOL,sameas,Organisation company numbers
GB-EDU-116098,GB-COH-08291623,LUDLOW JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-116274,GB-COH-07803789,BRANSGORE CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-116404,GB-COH-08036151,EGGAR'S SCHOOL,sameas,Organisation company numbers
GB-EDU-116415,GB-COH-07693860,NOADSWOOD SCHOOL,sameas,Organisation company numbers
GB-EDU-116416,GB-COH-07695684,PRIESTLANDS SCHOOL,sameas,Organisation company numbers
GB-EDU-116434,GB-COH-07687770,HOUNSDOWN SCHOOL,sameas,Organisation company numbers
GB-EDU-116477,GB-COH-07875747,ROBERT MAY'S SCHOOL,sameas,Organisation company numbers
GB-EDU-116496,GB-COH-07552519,RINGWOOD SCHOOL,sameas,Organisation company numbers
GB-EDU-116508,GB-COH-07751232,CAMS HILL SCHOOL,sameas,Organisation company numbers
GB-EDU-116509,GB-COH-08135868,ST ANNE'S CATHOLIC SCHOOL,sameas,Organisation company numbers
GB-EDU-116521,GB-COH-07724623,LORD WANDSWORTH COLLEGE,sameas,Organisation company numbers
GB-EDU-116524,GB-COH-00733644,BALLARD SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-116527,GB-COH-00276785,BEDALES SCHOOL,sameas,Organisation company numbers
GB-EDU-116536,GB-COH-00558147,TWYFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-116553,GB-COH-00966437,YATELEY MANOR SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-116567,GB-COH-12792114,CHARLTON HOUSE SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-116579,GB-COH-10813349,CHURCHER'S COLLEGE,sameas,Organisation company numbers
GB-EDU-116583,GB-COH-03401010,THE PORTSMOUTH GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-116944,GB-COH-08936256,FAIRFIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-116978,GB-COH-07634426,CHRISTOPHER WHITEHEAD LANGUAGE COLLEGE,sameas,Organisation company numbers
GB-EDU-116979,GB-COH-07694547,NUNNERY WOOD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-117002,GB-COH-06292085,"THE DOWNS, MALVERN COLLEGE PREP SCHOOL",sameas,Organisation company numbers
GB-EDU-117012,GB-COH-04808121,BROMSGROVE SCHOOL,sameas,Organisation company numbers
GB-EDU-117018,GB-COH-00232081,MALVERN ST JAMES LIMITED,sameas,Organisation company numbers
GB-EDU-117036,GB-COH-02081261,HEREFORD CATHEDRAL SCHOOL,sameas,Organisation company numbers
GB-EDU-117355,GB-COH-07917745,APPLECROFT SCHOOL,sameas,Organisation company numbers
GB-EDU-117501,GB-COH-08572898,RICHARD HALE SCHOOL,sameas,Organisation company numbers
GB-EDU-117502,GB-COH-08286295,HITCHIN BOYS' SCHOOL,sameas,Organisation company numbers
GB-EDU-117503,GB-COH-07697117,HITCHIN GIRLS' SCHOOL,sameas,Organisation company numbers
GB-EDU-117507,GB-COH-07900439,STANBOROUGH SCHOOL,sameas,Organisation company numbers
GB-EDU-117509,GB-COH-07552786,THE KNIGHTS TEMPLAR SCHOOL,sameas,Organisation company numbers
GB-EDU-117514,GB-COH-08104190,BEAUMONT SCHOOL,sameas,Organisation company numbers
GB-EDU-117523,GB-COH-07695624,LONGDEAN SCHOOL,sameas,Organisation company numbers
GB-EDU-117526,GB-COH-08271760,KINGS LANGLEY SCHOOL,sameas,Organisation company numbers
GB-EDU-117527,GB-COH-07831507,BISHOP'S HATFIELD GIRLS' SCHOOL,sameas,Organisation company numbers
GB-EDU-117535,GB-COH-08124615,THE SELE SCHOOL,sameas,Organisation company numbers
GB-EDU-117536,GB-COH-08171632,MONK'S WALK SCHOOL,sameas,Organisation company numbers
GB-EDU-117540,GB-COH-07686458,FREMAN COLLEGE,sameas,Organisation company numbers
GB-EDU-117549,GB-COH-07791971,BIRCHWOOD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-117572,GB-COH-07563361,RICKMANSWORTH SCHOOL,sameas,Organisation company numbers
GB-EDU-117573,GB-COH-07348288,WATFORD GRAMMAR SCHOOL FOR BOYS,sameas,Organisation company numbers
GB-EDU-117575,GB-COH-07348254,WATFORD GRAMMAR SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-117576,GB-COH-07662765,PARMITER'S SCHOOL,sameas,Organisation company numbers
GB-EDU-117579,GB-COH-07559285,DAME ALICE OWEN'S SCHOOL,sameas,Organisation company numbers
GB-EDU-117583,GB-COH-07695796,MOUNT GRACE SCHOOL,sameas,Organisation company numbers
GB-EDU-117600,GB-COH-08194506,ABBOT'S HILL SCHOOL,sameas,Organisation company numbers
GB-EDU-117602,GB-COH-01847134,THE ALDENHAM FOUNDATION,sameas,Organisation company numbers
GB-EDU-117616,GB-COH-03411540,MERCHANT TAYLORS' SCHOOL,sameas,Organisation company numbers
GB-EDU-117620,GB-COH-00820476,BEECHWOOD PARK SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-117633,GB-COH-10233436,ST EDMUND'S COLLEGE,sameas,Organisation company numbers
GB-EDU-117643,GB-COH-04374254,LOCHINVER HOUSE SCHOOL,sameas,Organisation company numbers
GB-EDU-117644,GB-COH-00726450,STORMONT SCHOOL,sameas,Organisation company numbers
GB-EDU-117647,GB-COH-04400125,ST ALBANS SCHOOL,sameas,Organisation company numbers
GB-EDU-117658,GB-COH-02829156,MANOR LODGE SCHOOL,sameas,Organisation company numbers
GB-EDU-117666,GB-COH-08130253,KNIGHTSFIELD SCHOOL,sameas,Organisation company numbers
GB-EDU-118116,GB-COH-07688240,BEVERLEY GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-118339,GB-COH-07847021,GRAVENEY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-118342,GB-COH-07974434,LUDDENHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-118349,GB-COH-07725629,SHELDWICH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-118441,GB-COH-07803743,JOYDENS WOOD JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-118474,GB-COH-07804043,JOYDENS WOOD INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-118742,GB-COH-08351355,ST EANSWYTHE'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-118787,GB-COH-07900248,"MAYFIELD GRAMMAR SCHOOL, GRAVESEND",sameas,Organisation company numbers
GB-EDU-118830,GB-COH-07715043,BROCKHILL PARK PERFORMING ARTS COLLEGE,sameas,Organisation company numbers
GB-EDU-118838,GB-COH-07992899,THE NORTON KNATCHBULL SCHOOL,sameas,Organisation company numbers
GB-EDU-118865,GB-COH-07800252,WILMINGTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-118873,GB-COH-07898331,THE MAPLESDEN NOAKES SCHOOL,sameas,Organisation company numbers
GB-EDU-118878,GB-COH-07406122,DARTFORD GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-118894,GB-COH-07584611,OAKWOOD PARK GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-118900,GB-COH-07539918,SIR ROGER MANWOOD'S SCHOOL,sameas,Organisation company numbers
GB-EDU-118915,GB-COH-07455728,TONBRIDGE GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-118920,GB-COH-07498923,HERNE BAY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-118935,GB-COH-07401373,SANDWICH TECHNOLOGY SCHOOL,sameas,Organisation company numbers
GB-EDU-118939,GB-COH-11352204,BENENDEN SCHOOL,sameas,Organisation company numbers
GB-EDU-118941,GB-COH-01490100,NORTHBOURNE PARK SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-118948,GB-COH-03791543,"KING'S SCHOOL, ROCHESTER",sameas,Organisation company numbers
GB-EDU-118950,GB-COH-01468693,HOLMEWOOD HOUSE SCHOOL,sameas,Organisation company numbers
GB-EDU-118952,GB-COH-04908949,SEVENOAKS SCHOOL,sameas,Organisation company numbers
GB-EDU-118953,GB-COH-03777308,SEVENOAKS PREPARATORY SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-118959,GB-COH-04787097,TONBRIDGE SCHOOL,sameas,Organisation company numbers
GB-EDU-118965,GB-COH-02478341,STEEPHILL SCHOOL,sameas,Organisation company numbers
GB-EDU-118978,GB-COH-00624273,BETHANY SCHOOL,sameas,Organisation company numbers
GB-EDU-118990,GB-COH-10815140,DULWICH PREP CRANBROOK,sameas,Organisation company numbers
GB-EDU-118992,GB-COH-04864342,SPRING GROVE SCHOOL 2003,sameas,Organisation company numbers
GB-EDU-119002,GB-COH-03245514,WALTHAMSTOW HALL,sameas,Organisation company numbers
GB-EDU-119016,GB-COH-02924705,FOSSE BANK SCHOOL,sameas,Organisation company numbers
GB-EDU-119764,GB-COH-08151601,PARKLANDS HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-119791,GB-COH-07728029,ACCRINGTON ST CHRISTOPHER'S CHURCH OF ENGLAND HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-119809,GB-COH-08205021,BACUP AND RAWTENSTALL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-119810,GB-COH-07469330,LANCASTER ROYAL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-119811,GB-COH-07441463,LANCASTER GIRLS' GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-119812,GB-COH-07461173,CLITHEROE ROYAL GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-119826,GB-COH-00926692,WESTHOLME SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-119835,GB-COH-06195985,KIRKHAM GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-119904,GB-COH-08385139,ASFORDBY HILL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-119933,GB-COH-08702056,KIRBY MUXLOE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-119935,GB-COH-08219443,RENDELL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-119938,GB-COH-08423592,STANTON UNDER BARDON COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-119994,GB-COH-08240864,MOUNTFIELDS LODGE SCHOOL,sameas,Organisation company numbers
GB-EDU-120059,GB-COH-08150822,HOLYWELL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120099,GB-COH-08197353,LADY JANE GREY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120150,GB-COH-08564471,OLD DALBY CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120152,GB-COH-08235194,QUENIBOROUGH CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120164,GB-COH-08248063,THRUSSINGTON CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120165,GB-COH-08242856,CHURCH HILL CHURCH OF ENGLAND JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-120197,GB-COH-08233527,ST MICHAEL & ALL ANGELS CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120233,GB-COH-09023805,LOUGHBOROUGH CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120242,GB-COH-08135574,IBSTOCK COMMUNITY COLLEGE,sameas,Organisation company numbers
GB-EDU-120247,GB-COH-08423539,SOUTH CHARNWOOD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-120250,GB-COH-08617343,HASTINGS HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-120310,GB-COH-07937317,SOUTH WIGSTON HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-120312,GB-COH-07556159,UPPINGHAM COMMUNITY COLLEGE,sameas,Organisation company numbers
GB-EDU-120316,GB-COH-05900743,RATCLIFFE COLLEGE,sameas,Organisation company numbers
GB-EDU-120318,GB-COH-05900619,GRACE DIEU MANOR SCHOOL,sameas,Organisation company numbers
GB-EDU-120322,GB-COH-06924216,OAKHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-120334,GB-COH-01521751,LEICESTER GRAMMAR SCHOOL TRUST,sameas,Organisation company numbers
GB-EDU-120354,GB-COH-07931627,FOREST WAY SCHOOL,sameas,Organisation company numbers
GB-EDU-120428,GB-COH-08305764,BRACEBRIDGE INFANT AND NURSERY SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-120640,GB-COH-08314283,BOSTON HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-120661,GB-COH-07850292,BOURNE GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-120662,GB-COH-08149761,THE THOMAS COWLEY HIGH SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-120665,GB-COH-08357352,SPALDING GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-120669,GB-COH-08099606,RAUCEBY CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120672,GB-COH-07838151,THE MALCOLM SARGENT PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-120702,GB-COH-07330058,CAISTOR GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-120704,GB-COH-07732027,LINCOLN CHRIST'S HOSPITAL SCHOOL,sameas,Organisation company numbers
GB-EDU-120731,GB-COH-00612443,AYSCOUGHFEE HALL SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-121181,GB-COH-08204680,TAVERHAM HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-121184,GB-COH-07692440,DISS HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-121222,GB-COH-05196298,GRESHAM'S SCHOOL,sameas,Organisation company numbers
GB-EDU-121239,GB-COH-01162325,NOTRE DAME PREPARATORY SCHOOL (NORWICH) LIMITED,sameas,Organisation company numbers
GB-EDU-121242,GB-COH-02940688,NORWICH SCHOOL,sameas,Organisation company numbers
GB-EDU-121681,GB-COH-07800380,MALTON SCHOOL,sameas,Organisation company numbers
GB-EDU-121696,GB-COH-07664288,ROSSETT SCHOOL,sameas,Organisation company numbers
GB-EDU-121722,GB-COH-01686068,BOOTHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-121740,GB-COH-05447105,GIGGLESWICK SCHOOL,sameas,Organisation company numbers
GB-EDU-121741,GB-COH-00197987,HARROGATE LADIES' COLLEGE LIMITED,sameas,Organisation company numbers
GB-EDU-121759,GB-COH-01591107,YORK STEINER SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-121765,GB-COH-06223076,BRECKENBROUGH SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-121907,GB-COH-08252316,SOUTHFIELD PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-122053,GB-COH-07982740,HUXLOW SCIENCE COLLEGE,sameas,Organisation company numbers
GB-EDU-122055,GB-COH-07807158,MOULTON SCHOOL AND SCIENCE COLLEGE,sameas,Organisation company numbers
GB-EDU-122083,GB-COH-08591532,NORTHAMPTON SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-122095,GB-COH-07698789,BISHOP STOPFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-122117,GB-COH-07333885,NORTHAMPTON SCHOOL FOR BOYS,sameas,Organisation company numbers
GB-EDU-122131,GB-COH-04931009,WELLINGBOROUGH SCHOOL,sameas,Organisation company numbers
GB-EDU-122161,GB-COH-07734360,NORTHGATE SCHOOL ARTS COLLEGE,sameas,Organisation company numbers
GB-EDU-122357,GB-COH-07730940,CRAMLINGTON LEARNING VILLAGE,sameas,Organisation company numbers
GB-EDU-122376,GB-COH-01675232,LONGRIDGE TOWERS SCHOOL,sameas,Organisation company numbers
GB-EDU-122390,GB-COH-04461194,NUNNYKIRK CENTRE FOR DYSLEXIA,sameas,Organisation company numbers
GB-EDU-122912,GB-COH-10784165,HOLLYGIRT SCHOOL,sameas,Organisation company numbers
GB-EDU-122915,GB-COH-04521284,NOTTINGHAM HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-123240,GB-COH-07954417,GILLOTTS SCHOOL,sameas,Organisation company numbers
GB-EDU-123274,GB-COH-02995266,TUDOR HALL SCHOOL,sameas,Organisation company numbers
GB-EDU-123276,GB-COH-00569365,RUPERT HOUSE SCHOOL,sameas,Organisation company numbers
GB-EDU-123278,GB-COH-03487651,SIBFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-123301,GB-COH-00339394,PINEWOOD SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-123303,GB-COH-01510524,CRANFORD HOUSE SCHOOL TRUST LIMITED,sameas,Organisation company numbers
GB-EDU-123312,GB-COH-03625063,ABINGDON SCHOOL,sameas,Organisation company numbers
GB-EDU-123387,GB-COH-08239113,WOODSIDE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-123568,GB-COH-08976748,IDSALL SCHOOL,sameas,Organisation company numbers
GB-EDU-123586,GB-COH-08296889,BRIDGNORTH ENDOWED SCHOOL,sameas,Organisation company numbers
GB-EDU-123613,GB-COH-03931222,OSWESTRY SCHOOL,sameas,Organisation company numbers
GB-EDU-123647,GB-COH-08441991,HORRINGTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-123665,GB-COH-07700773,TATWORTH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-123787,GB-COH-07736180,ENMORE CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-123877,GB-COH-07630180,THE WEST SOMERSET COMMUNITY COLLEGE,sameas,Organisation company numbers
GB-EDU-123892,GB-COH-07706776,THE BLUE SCHOOL,sameas,Organisation company numbers
GB-EDU-123902,GB-COH-07698729,SEXEY'S SCHOOL,sameas,Organisation company numbers
GB-EDU-123904,GB-COH-04094352,BRUTON SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-123910,GB-COH-11751009,DOWNSIDE SCHOOL,sameas,Organisation company numbers
GB-EDU-124466,GB-COH-07727974,CANNOCK CHASE HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-124474,GB-COH-07302696,LICHFIELD CATHEDRAL SCHOOL,sameas,Organisation company numbers
